order,id,date,time,title,url,visitCount,typedCount,transition
193,6560,5/3/2024,23:52:03,Facebook,https://www.facebook.com/photo/?fbid=409534351976304&set=pcb.408901818706224,8,0,link
194,6561,5/3/2024,23:52:03,Facebook,https://www.facebook.com/photo?fbid=408902298706176&set=pcb.408901818706224,7,0,link
195,6555,5/3/2024,23:52:02,Facebook,https://www.facebook.com/photo?fbid=409532908643115&set=pcb.408901818706224,10,0,link
196,6561,5/3/2024,23:52:01,Facebook,https://www.facebook.com/photo?fbid=408902298706176&set=pcb.408901818706224,7,0,link
197,6560,5/3/2024,23:51:57,Facebook,https://www.facebook.com/photo/?fbid=409534351976304&set=pcb.408901818706224,8,0,link
198,6559,5/3/2024,23:51:56,Facebook,https://www.facebook.com/photo/?fbid=409533131976426&set=pcb.408901818706224,10,0,link
199,6558,5/3/2024,23:51:56,Facebook,https://www.facebook.com/photo?fbid=409533088643097&set=pcb.408901818706224,10,0,link
200,6557,5/3/2024,23:51:55,Facebook,https://www.facebook.com/photo?fbid=409533031976436&set=pcb.408901818706224,10,0,link
201,6556,5/3/2024,23:51:55,Facebook,https://www.facebook.com/photo?fbid=409532961976443&set=pcb.408901818706224,10,0,link
202,6555,5/3/2024,23:51:54,Facebook,https://www.facebook.com/photo?fbid=409532908643115&set=pcb.408901818706224,10,0,link
203,6554,5/3/2024,23:51:54,Facebook,https://www.facebook.com/photo/?fbid=408902298706176&set=pcb.408901818706224,3,0,link
204,684,5/3/2024,23:51:21,Facebook,https://www.facebook.com/,326,119,typed
205,6556,5/3/2024,23:51:20,Facebook,https://www.facebook.com/photo?fbid=409532961976443&set=pcb.408901818706224,10,0,link
206,6555,5/3/2024,23:51:20,Facebook,https://www.facebook.com/photo?fbid=409532908643115&set=pcb.408901818706224,10,0,link
207,6561,5/3/2024,23:51:19,Facebook,https://www.facebook.com/photo?fbid=408902298706176&set=pcb.408901818706224,7,0,link
208,6560,5/3/2024,23:51:15,Facebook,https://www.facebook.com/photo/?fbid=409534351976304&set=pcb.408901818706224,8,0,link
209,6559,5/3/2024,23:51:14,Facebook,https://www.facebook.com/photo/?fbid=409533131976426&set=pcb.408901818706224,10,0,link
210,6558,5/3/2024,23:51:13,Facebook,https://www.facebook.com/photo?fbid=409533088643097&set=pcb.408901818706224,10,0,link
211,6559,5/3/2024,23:51:05,Facebook,https://www.facebook.com/photo/?fbid=409533131976426&set=pcb.408901818706224,10,0,link
212,6560,5/3/2024,23:51:03,Facebook,https://www.facebook.com/photo/?fbid=409534351976304&set=pcb.408901818706224,8,0,link
213,6559,5/3/2024,23:51:02,Facebook,https://www.facebook.com/photo/?fbid=409533131976426&set=pcb.408901818706224,10,0,link
214,6558,5/3/2024,23:51:01,Facebook,https://www.facebook.com/photo?fbid=409533088643097&set=pcb.408901818706224,10,0,link
215,6557,5/3/2024,23:51:00,Facebook,https://www.facebook.com/photo?fbid=409533031976436&set=pcb.408901818706224,10,0,link
216,6556,5/3/2024,23:50:59,Facebook,https://www.facebook.com/photo?fbid=409532961976443&set=pcb.408901818706224,10,0,link
217,6555,5/3/2024,23:50:58,Facebook,https://www.facebook.com/photo?fbid=409532908643115&set=pcb.408901818706224,10,0,link
218,6554,5/3/2024,23:50:57,Facebook,https://www.facebook.com/photo/?fbid=408902298706176&set=pcb.408901818706224,3,0,link
219,684,5/3/2024,23:50:46,Facebook,https://www.facebook.com/,326,119,typed
220,6560,5/3/2024,23:50:45,Facebook,https://www.facebook.com/photo/?fbid=409534351976304&set=pcb.408901818706224,8,0,link
221,6561,5/3/2024,23:50:45,Facebook,https://www.facebook.com/photo?fbid=408902298706176&set=pcb.408901818706224,7,0,link
222,6555,5/3/2024,23:50:44,Facebook,https://www.facebook.com/photo?fbid=409532908643115&set=pcb.408901818706224,10,0,link
223,6556,5/3/2024,23:50:44,Facebook,https://www.facebook.com/photo?fbid=409532961976443&set=pcb.408901818706224,10,0,link
224,6557,5/3/2024,23:50:44,Facebook,https://www.facebook.com/photo?fbid=409533031976436&set=pcb.408901818706224,10,0,link
225,6558,5/3/2024,23:50:43,Facebook,https://www.facebook.com/photo?fbid=409533088643097&set=pcb.408901818706224,10,0,link
226,6557,5/3/2024,23:50:40,Facebook,https://www.facebook.com/photo?fbid=409533031976436&set=pcb.408901818706224,10,0,link
227,6556,5/3/2024,23:50:38,Facebook,https://www.facebook.com/photo?fbid=409532961976443&set=pcb.408901818706224,10,0,link
228,6555,5/3/2024,23:50:37,Facebook,https://www.facebook.com/photo?fbid=409532908643115&set=pcb.408901818706224,10,0,link
229,6561,5/3/2024,23:50:36,Facebook,https://www.facebook.com/photo?fbid=408902298706176&set=pcb.408901818706224,7,0,link
230,6560,5/3/2024,23:50:32,Facebook,https://www.facebook.com/photo/?fbid=409534351976304&set=pcb.408901818706224,8,0,link
231,6559,5/3/2024,23:50:30,Facebook,https://www.facebook.com/photo/?fbid=409533131976426&set=pcb.408901818706224,10,0,link
232,6558,5/3/2024,23:50:29,Facebook,https://www.facebook.com/photo?fbid=409533088643097&set=pcb.408901818706224,10,0,link
233,6557,5/3/2024,23:50:27,Facebook,https://www.facebook.com/photo?fbid=409533031976436&set=pcb.408901818706224,10,0,link
234,6556,5/3/2024,23:50:26,Facebook,https://www.facebook.com/photo?fbid=409532961976443&set=pcb.408901818706224,10,0,link
235,6555,5/3/2024,23:50:20,Facebook,https://www.facebook.com/photo?fbid=409532908643115&set=pcb.408901818706224,10,0,link
236,6554,5/3/2024,23:50:19,Facebook,https://www.facebook.com/photo/?fbid=408902298706176&set=pcb.408901818706224,3,0,link
237,684,5/3/2024,23:49:56,Facebook,https://www.facebook.com/,326,119,typed
238,493,5/3/2024,23:49:51,Instagram • Chats,https://www.instagram.com/direct/t/111274173605031/,60,0,link
239,6553,5/3/2024,23:49:46,Instagram • Chats,https://www.instagram.com/p/C6IZ8tbBMhw/,1,0,link
240,493,5/3/2024,23:49:10,Instagram • Chats,https://www.instagram.com/direct/t/111274173605031/,60,0,link
241,495,5/3/2024,23:49:08,Inbox • Chats,https://www.instagram.com/direct/inbox/,55,0,link
242,396,5/3/2024,23:49:05,Instagram,https://www.instagram.com/,79,38,typed
243,235,5/3/2024,23:15:12,All Mail - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#all,17,0,link
244,235,5/3/2024,23:15:12,All Mail - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#all,17,0,link
245,54,5/3/2024,23:15:05,Inbox - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox,181,0,link
246,54,5/3/2024,23:15:05,Inbox - danamol22@tbc.edu.np - The British College Mail,https://mail.google.com/mail/u/1/#inbox,181,0,link
247,64,5/3/2024,23:15:03,The British College Mail,https://mail.google.com/mail/u/1/,57,0,link
248,69,5/3/2024,23:15:00,Inbox - anmoldkl971@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox,363,0,link
249,71,5/3/2024,23:14:58,Inbox - anmoldkl971@gmail.com - Gmail,https://mail.google.com/mail/u/0/,118,0,typed
250,495,5/3/2024,23:14:54,Inbox • Chats,https://www.instagram.com/direct/inbox/,55,0,link
251,396,5/3/2024,23:14:49,Instagram,https://www.instagram.com/,79,38,typed
252,684,5/3/2024,23:14:14,Facebook,https://www.facebook.com/,326,119,link
253,3499,5/3/2024,23:13:57,Facebook,https://www.facebook.com/gaming/play/?store_visit_source=games_bookmark,37,0,reload
254,3499,5/3/2024,23:13:55,Facebook,https://www.facebook.com/gaming/play/?store_visit_source=games_bookmark,37,0,link
255,6548,5/3/2024,22:52:05,Ludo Club | Facebook,https://www.facebook.com/gaming/play/1072612402873309/?source=www_games_hub_recently_played&context_source_id=100036418778552&context_type=THREAD&skip_check=false&prefer_close=false&ota_update=false&flexible_aspect_ratio=false,6,0,link
256,6552,5/3/2024,22:52:02,Ludo Club | Facebook,https://www.facebook.com/gaming/play/1072612402873309/?source=www_games_hub_recently_played&context_source_id=100052538490135&context_type=THREAD&skip_check=false&prefer_close=false&ota_update=false&flexible_aspect_ratio=false,2,0,link
257,3459,5/3/2024,22:51:56,Ludo Club | Facebook,https://www.facebook.com/gaming/play/1072612402873309/?source=www_games_hub_recently_played&context_source_id=100012170984803&context_type=THREAD&skip_check=false&prefer_close=false&ota_update=false&flexible_aspect_ratio=false,29,0,link
258,3458,5/3/2024,22:51:45,Ludo Club | Facebook,https://www.facebook.com/gaming/play/1072612402873309?source=www_games_hub_recently_played,3,0,link
259,3499,5/3/2024,22:51:42,Facebook,https://www.facebook.com/gaming/play/?store_visit_source=games_bookmark,37,0,link
260,6548,5/3/2024,22:48:11,Ludo Club | Facebook,https://www.facebook.com/gaming/play/1072612402873309/?source=www_games_hub_recently_played&context_source_id=100036418778552&context_type=THREAD&skip_check=false&prefer_close=false&ota_update=false&flexible_aspect_ratio=false,6,0,link
261,6552,5/3/2024,22:48:07,Ludo Club | Facebook,https://www.facebook.com/gaming/play/1072612402873309/?source=www_games_hub_recently_played&context_source_id=100052538490135&context_type=THREAD&skip_check=false&prefer_close=false&ota_update=false&flexible_aspect_ratio=false,2,0,link
262,3459,5/3/2024,22:48:00,Ludo Club | Facebook,https://www.facebook.com/gaming/play/1072612402873309/?source=www_games_hub_recently_played&context_source_id=100012170984803&context_type=THREAD&skip_check=false&prefer_close=false&ota_update=false&flexible_aspect_ratio=false,29,0,link
263,3458,5/3/2024,22:47:50,Ludo Club | Facebook,https://www.facebook.com/gaming/play/1072612402873309?source=www_games_hub_recently_played,3,0,link
264,3499,5/3/2024,22:47:49,Facebook,https://www.facebook.com/gaming/play/?store_visit_source=games_bookmark,37,0,link
265,684,5/3/2024,22:47:48,Facebook,https://www.facebook.com/,326,119,link
266,2555,5/3/2024,22:47:47,Friends | Facebook,https://www.facebook.com/friends,8,0,link
267,684,5/3/2024,22:47:18,Facebook,https://www.facebook.com/,326,119,link
268,3499,5/3/2024,22:47:17,Facebook,https://www.facebook.com/gaming/play/?store_visit_source=games_bookmark,37,0,reload
269,6548,5/3/2024,22:45:14,Ludo Club | Facebook,https://www.facebook.com/gaming/play/1072612402873309/?source=www_games_hub_recently_played&context_source_id=100036418778552&context_type=THREAD&skip_check=false&prefer_close=false&ota_update=false&flexible_aspect_ratio=false,6,0,link
270,3459,5/3/2024,22:45:08,Ludo Club | Facebook,https://www.facebook.com/gaming/play/1072612402873309/?source=www_games_hub_recently_played&context_source_id=100012170984803&context_type=THREAD&skip_check=false&prefer_close=false&ota_update=false&flexible_aspect_ratio=false,29,0,link
271,3716,5/3/2024,22:44:57,Ludo Club | Facebook,https://www.facebook.com/gaming/play/1072612402873309/?source=www_games_hub_recently_played,22,0,link
272,3499,5/3/2024,22:44:54,Facebook,https://www.facebook.com/gaming/play/?store_visit_source=games_bookmark,37,0,reload
273,3499,5/3/2024,22:44:52,Facebook,https://www.facebook.com/gaming/play/?store_visit_source=games_bookmark,37,0,reload
274,3459,5/3/2024,22:42:40,Ludo Club | Facebook,https://www.facebook.com/gaming/play/1072612402873309/?source=www_games_hub_recently_played&context_source_id=100012170984803&context_type=THREAD&skip_check=false&prefer_close=false&ota_update=false&flexible_aspect_ratio=false,29,0,link
275,6548,5/3/2024,22:42:32,Ludo Club | Facebook,https://www.facebook.com/gaming/play/1072612402873309/?source=www_games_hub_recently_played&context_source_id=100036418778552&context_type=THREAD&skip_check=false&prefer_close=false&ota_update=false&flexible_aspect_ratio=false,6,0,link
276,3716,5/3/2024,22:42:20,Ludo Club | Facebook,https://www.facebook.com/gaming/play/1072612402873309/?source=www_games_hub_recently_played,22,0,link
277,3499,5/3/2024,22:42:17,Facebook,https://www.facebook.com/gaming/play/?store_visit_source=games_bookmark,37,0,reload
278,3499,5/3/2024,22:42:14,Facebook,https://www.facebook.com/gaming/play/?store_visit_source=games_bookmark,37,0,link
279,6548,5/3/2024,22:40:54,Ludo Club | Facebook,https://www.facebook.com/gaming/play/1072612402873309/?source=www_games_hub_recently_played&context_source_id=100036418778552&context_type=THREAD&skip_check=false&prefer_close=false&ota_update=false&flexible_aspect_ratio=false,6,0,link
280,6551,5/3/2024,22:36:32,Messenger call,https://www.facebook.com/groupcall/ROOM:7428311040593309/?call_id=282419545&has_video=true&initialize_video=true&is_e2ee_mandated=false&nonce=wf6ezxrsyq9r&referrer_context=zenon_precall&thread_type=1&users_to_ring[0]=100087592283779&use_joining_context=true&peer_id=100087592283779&av=61558187051456&server_info_data=GANvZG4YFVJPT006NzQyODMxMTA0MDU5MzMwORgQT2V6QnVhUmt4ZUNrRGxDSgA%3D,1,0,link
281,6550,5/3/2024,22:36:30,Messenger call,https://www.facebook.com/groupcall/ROOM:/?call_id=282419545&has_video=true&initialize_video=true&is_e2ee_mandated=false&nonce=wf6ezxrsyq9r&referrer_context=zenon_precall&thread_type=1&users_to_ring[0]=100087592283779&use_joining_context=true&peer_id=100087592283779&av=61558187051456,1,0,link
282,3459,5/3/2024,22:24:23,Ludo Club | Facebook,https://www.facebook.com/gaming/play/1072612402873309/?source=www_games_hub_recently_played&context_source_id=100012170984803&context_type=THREAD&skip_check=false&prefer_close=false&ota_update=false&flexible_aspect_ratio=false,29,0,link
283,6549,5/3/2024,22:24:19,Facebook,https://www.facebook.com/messenger_media/?attachment_id=795704742498620&message_id=mid.%24cAABs-9S9J0OVcJhPBGPP1L8Cu1nx&thread_id=100087592283779,1,0,link
284,3459,5/3/2024,22:12:15,Ludo Club | Facebook,https://www.facebook.com/gaming/play/1072612402873309/?source=www_games_hub_recently_played&context_source_id=100012170984803&context_type=THREAD&skip_check=false&prefer_close=false&ota_update=false&flexible_aspect_ratio=false,29,0,link
285,6548,5/3/2024,22:12:08,Ludo Club | Facebook,https://www.facebook.com/gaming/play/1072612402873309/?source=www_games_hub_recently_played&context_source_id=100036418778552&context_type=THREAD&skip_check=false&prefer_close=false&ota_update=false&flexible_aspect_ratio=false,6,0,link
286,3716,5/3/2024,22:11:53,Ludo Club | Facebook,https://www.facebook.com/gaming/play/1072612402873309/?source=www_games_hub_recently_played,22,0,link
287,3499,5/3/2024,22:11:51,Facebook,https://www.facebook.com/gaming/play/?store_visit_source=games_bookmark,37,0,link
288,684,5/3/2024,22:11:48,Facebook,https://www.facebook.com/,326,119,typed
289,6513,5/3/2024,22:07:57,The definition of W Rizz 😳 #shorts #wildnout #viral #trending - YouTube,https://www.youtube.com/watch?v=od2bKHc-ltc&list=LL&index=3,3,0,link
290,6547,5/3/2024,22:01:08,Bro suddenly switched sides 💀 #shorts #wildnout #viral #trending - YouTube,https://www.youtube.com/watch?v=kHZR-r3Kn9E&list=LL&index=4,1,0,link
291,6546,5/3/2024,21:58:50,ChatGPT,https://chat.openai.com/c/d7a1e946-c05a-4bb0-86f0-43e5a7c8c700,1,0,link
292,44,5/3/2024,21:57:11,ChatGPT,https://chat.openai.com/,292,104,link
293,6545,5/3/2024,21:56:55,Bro suddenly switched sides 💀 #shorts #wildnout #viral #trending - YouTube,https://www.youtube.com/watch?v=kHZR-r3Kn9E&list=LL&index=6,1,0,link
294,6522,5/3/2024,21:56:52,Bro suddenly switched sides 💀 #shorts #wildnout #viral #trending - YouTube,https://www.youtube.com/watch?v=kHZR-r3Kn9E&list=LL&index=5,4,0,link
295,6522,5/3/2024,21:56:47,Bro suddenly switched sides 💀 #shorts #wildnout #viral #trending - YouTube,https://www.youtube.com/watch?v=kHZR-r3Kn9E&list=LL&index=5,4,0,link
296,6521,5/3/2024,21:56:46,Bro suddenly switched sides 💀 #shorts #wildnout #viral #trending - YouTube,https://www.youtube.com/watch?v=kHZR-r3Kn9E&list=LL&index=4&pp=gAQBiAQB,2,0,link
297,6543,5/3/2024,21:56:34,The definition of W Rizz 😳 #shorts #wildnout #viral #trending - YouTube,https://www.youtube.com/watch?v=od2bKHc-ltc&list=LL&index=4,1,0,link
298,6513,5/3/2024,21:56:32,The definition of W Rizz 😳 #shorts #wildnout #viral #trending - YouTube,https://www.youtube.com/watch?v=od2bKHc-ltc&list=LL&index=3,3,0,link
299,6541,5/3/2024,21:56:17,K-Means Clustering Algorithm | Geometric Intuition | Clustering | Unsupervised Learning - YouTube,https://www.youtube.com/watch?v=5shTLzwAdEc&list=PLE6oLJT8_rQKxe_NtsUHSeLe7x8EBIDOn,1,0,link
300,1590,5/3/2024,21:56:15,YouTube,https://www.youtube.com/feed/playlists,11,0,link
301,6540,5/3/2024,21:56:15,Hindi Machine Learning Tutorial 14 - K Means Clustering - YouTube,https://www.youtube.com/watch?v=YyXP7yCfOIU&list=PLCWUThSya7mag0-bb5Qn93argABIvUcNi&index=3,2,0,link
302,6540,5/3/2024,21:56:08,Hindi Machine Learning Tutorial 14 - K Means Clustering - YouTube,https://www.youtube.com/watch?v=YyXP7yCfOIU&list=PLCWUThSya7mag0-bb5Qn93argABIvUcNi&index=3,2,0,link
303,6534,5/3/2024,21:56:06,Hindi Machine Learning Tutorial 14 - K Means Clustering - YouTube,https://www.youtube.com/watch?v=YyXP7yCfOIU&list=PLCWUThSya7mag0-bb5Qn93argABIvUcNi&index=2,2,0,link
304,6538,5/3/2024,21:55:56,Hierarchical Cluster Analysis [Simply explained] - YouTube,https://www.youtube.com/watch?v=8QCBl-xdeZI&list=PLCWUThSya7mag0-bb5Qn93argABIvUcNi&index=5,1,0,link
305,6533,5/3/2024,21:55:53,Hierarchical Cluster Analysis [Simply explained] - YouTube,https://www.youtube.com/watch?v=8QCBl-xdeZI&list=PLCWUThSya7mag0-bb5Qn93argABIvUcNi&index=4,2,0,link
306,6536,5/3/2024,21:55:36,K-Means Clustering Algorithm | Geometric Intuition | Clustering | Unsupervised Learning - YouTube,https://www.youtube.com/watch?v=5shTLzwAdEc&list=PLCWUThSya7mag0-bb5Qn93argABIvUcNi&index=4,1,0,link
307,6531,5/3/2024,21:55:33,K-Means Clustering Algorithm | Geometric Intuition | Clustering | Unsupervised Learning - YouTube,https://www.youtube.com/watch?v=5shTLzwAdEc&list=PLCWUThSya7mag0-bb5Qn93argABIvUcNi&index=3,2,0,link
308,6534,5/3/2024,21:55:23,Hindi Machine Learning Tutorial 14 - K Means Clustering - YouTube,https://www.youtube.com/watch?v=YyXP7yCfOIU&list=PLCWUThSya7mag0-bb5Qn93argABIvUcNi&index=2,2,0,link
309,6533,5/3/2024,21:55:22,Hierarchical Cluster Analysis [Simply explained] - YouTube,https://www.youtube.com/watch?v=8QCBl-xdeZI&list=PLCWUThSya7mag0-bb5Qn93argABIvUcNi&index=4,2,0,link
310,6525,5/3/2024,21:55:22,Hindi Machine Learning Tutorial 14 - K Means Clustering - YouTube,https://www.youtube.com/watch?v=YyXP7yCfOIU&list=PLCWUThSya7mag0-bb5Qn93argABIvUcNi,4,0,link
311,6531,5/3/2024,21:55:21,K-Means Clustering Algorithm | Geometric Intuition | Clustering | Unsupervised Learning - YouTube,https://www.youtube.com/watch?v=5shTLzwAdEc&list=PLCWUThSya7mag0-bb5Qn93argABIvUcNi&index=3,2,0,link
312,6530,5/3/2024,21:55:18,Hindi Machine Learning Tutorial 14 - K Means Clustering - YouTube,https://www.youtube.com/watch?v=YyXP7yCfOIU&list=PLCWUThSya7mag0-bb5Qn93argABIvUcNi&index=1&pp=gAQBiAQB,1,0,link
313,6529,5/3/2024,21:55:17,Hierarchical Cluster Analysis [Simply explained] - YouTube,https://www.youtube.com/watch?v=8QCBl-xdeZI&list=PLCWUThSya7mag0-bb5Qn93argABIvUcNi&index=3&pp=gAQBiAQB,1,0,link
314,6528,5/3/2024,21:55:17,K-Means Clustering Algorithm | Geometric Intuition | Clustering | Unsupervised Learning - YouTube,https://www.youtube.com/watch?v=5shTLzwAdEc&list=PLCWUThSya7mag0-bb5Qn93argABIvUcNi&index=2&pp=gAQBiAQB,1,0,link
315,6525,5/3/2024,21:55:10,Hindi Machine Learning Tutorial 14 - K Means Clustering - YouTube,https://www.youtube.com/watch?v=YyXP7yCfOIU&list=PLCWUThSya7mag0-bb5Qn93argABIvUcNi,4,0,link
316,6525,5/3/2024,21:55:09,Hindi Machine Learning Tutorial 14 - K Means Clustering - YouTube,https://www.youtube.com/watch?v=YyXP7yCfOIU&list=PLCWUThSya7mag0-bb5Qn93argABIvUcNi,4,0,reload
317,76,5/3/2024,21:54:58,YouTube,https://www.youtube.com/,206,105,link
318,6525,5/3/2024,21:54:46,Hindi Machine Learning Tutorial 14 - K Means Clustering - YouTube,https://www.youtube.com/watch?v=YyXP7yCfOIU&list=PLCWUThSya7mag0-bb5Qn93argABIvUcNi,4,0,link
319,1590,5/3/2024,21:54:44,YouTube,https://www.youtube.com/feed/playlists,11,0,link
